-5.77122	169.43
-5.77031	169.573
-5.76939	169.719
-5.76846	169.864
-5.76751	170.014
-5.76663	170.152
-5.76571	170.297
-5.76477	170.444
-5.76386	170.588
-5.76295	170.731
-5.76203	170.875
-5.76111	171.02
-5.76018	171.167
-5.75924	171.314
-5.75817	171.483
-5.75742	171.6
-5.75647	171.75
-5.75558	171.89
-5.75466	172.035
-5.75372	172.184
-5.75124	172.689
-5.6774	184.624
-5.67734	184.637
-5.67708	184.669
-5.67679	184.702
-5.67649	184.736
-5.67622	184.767
-5.67595	184.798
-5.6757	184.825
-5.67545	184.853
-5.67524	184.876
-5.67503	184.899
-5.67483	184.922
-5.67464	184.942
-5.67447	184.96
-5.67431	184.978
-5.67415	184.995
-5.674	185.011
-5.67386	185.026
-5.67373	185.04
-5.6736	185.053
-5.67348	185.065
-5.67336	185.077
-5.67326	185.087
-5.67316	185.097
-5.67306	185.106
-5.67298	185.115
-5.67289	185.123
-5.67281	185.131
-5.67273	185.138
-5.67265	185.144
-5.67257	185.152
-5.6725	185.157
-5.67242	185.165
-5.67234	185.172
-5.67226	185.179
-5.67217	185.187
-5.67208	185.196
-5.67199	185.205
-5.67189	185.216
-5.67178	185.229
-5.67166	185.243
-5.67153	185.258
-5.67139	185.275
-5.67124	185.294
-5.67108	185.314
-5.67091	185.336
-5.67073	185.36
-5.67054	185.385
-5.67033	185.413
-5.67012	185.442
-5.6699	185.473
-5.66966	185.506
-5.66942	185.541
-5.66916	185.578
-5.66889	185.617
-5.66861	185.658
-5.66832	185.701
-5.66801	185.747
-5.66769	185.793
-5.66736	185.843
-5.66703	185.894
-5.66667	185.947
-5.66623	186.016
-5.66526	186.166
-5.66497	186.211
-5.6646	186.269
-5.66412	186.343
-5.66364	186.419
-5.66314	186.497
-5.66262	186.579
-5.6621	186.66
-5.66157	186.744
-5.66101	186.833
-5.66047	186.918
-5.6599	187.009
-5.65931	187.102
-5.65871	187.197
-5.65811	187.293
-5.65749	187.392
-5.65686	187.494
-5.65623	187.599
-5.65565	187.702
-5.65509	187.811
-5.65464	187.921
-5.65434	188.033
-5.65436	188.15
-5.65474	188.264
-5.65555	188.381
-5.65687	188.501
-5.65911	188.624
-5.66228	188.747
-5.66645	188.872
-5.67197	189
-5.67881	189.127
-5.68712	189.258
-5.69721	189.389
-5.70909	189.522
-5.72275	189.654
-5.73891	189.794
-5.75646	189.925
-5.77638	190.06
-5.79862	190.197
-5.82299	190.333
-5.84985	190.472
-5.8784	190.608
-5.90915	190.744
-5.9423	190.882
-5.97791	191.021
-6.01614	191.161
-6.05592	191.294
-6.09877	191.432
-6.14414	191.569
-6.19193	191.706
-6.24221	191.844
-6.29374	191.976
-6.34807	192.111
-6.40475	192.244
-6.46457	192.38
-6.52558	192.509
-6.5896	192.64
-6.72982	193.013
-6.84311	193.25
-6.93071	193.382
-7.01947	193.507
-7.10911	193.627
-7.20182	193.747
-7.29645	193.864
-7.39437	193.982
-7.49232	194.095
-7.59229	194.206
-7.69466	194.316
-7.79849	194.423
-7.9052	194.529
-8.01383	194.632
-8.12452	194.734
-8.23533	194.831
-8.35104	194.931
-8.4678	195.027
-8.58172	195.114
-8.69909	195.202
-8.81961	195.29
-8.94088	195.375
-9.06365	195.458
-9.18678	195.538
-9.31268	195.617
-9.44254	195.697
-9.56728	195.768
-9.69549	195.84
-9.8262	195.911
-9.95735	195.979
-10.0885	196.045
-10.2219	196.11
-10.3546	196.171
-10.4901	196.232
-10.6269	196.292
-10.7619	196.347
-10.9028	196.405
-11.0369	196.454
-11.1755	196.505
-11.3156	196.555
-11.456	196.603
-11.5958	196.648
-11.7387	196.694
-11.8843	196.739
-12.0227	196.777
-12.1659	196.817
-12.3099	196.855
-12.4556	196.892
-12.5992	196.927
-12.7454	196.961
-12.8926	196.993
-13.037	197.023
-13.1835	197.052
-13.3307	197.08
-13.4758	197.106
-13.6237	197.131
-13.7733	197.156
-13.9203	197.178
-14.0688	197.199
-14.2174	197.219
-14.3675	197.239
-14.5225	197.258
-14.665	197.272
-14.8147	197.288
-14.9651	197.303
-15.12	197.318
-15.2638	197.328
-15.4136	197.339
-15.5655	197.35
-15.722	197.361
-15.8678	197.367
-16.017	197.374
-16.1681	197.381
-16.3207	197.387
-16.4712	197.391
-16.6211	197.395
-16.7733	197.398
-16.9278	197.401
-17.074	197.401
-17.2257	197.401
-17.3757	197.401
-17.5279	197.4
-17.6783	197.397
-17.8333	197.395
-17.9824	197.391
-18.1319	197.387
-18.2829	197.382
-18.4403	197.377
-18.5851	197.369
-18.7366	197.362
-18.8871	197.354
-19.0383	197.346
-19.1926	197.337
-19.3453	197.327
-19.4927	197.316
-19.6447	197.306
-19.7939	197.294
-19.9462	197.282
-20.0972	197.27
-20.2485	197.258
-20.3983	197.244
-20.549	197.231
-20.6968	197.217
-20.847	197.203
-20.9981	197.189
-21.1546	197.175
-21.2979	197.16
-21.4483	197.146
-21.6049	197.131
-21.7479	197.116
-21.9001	197.101
-22.0478	197.086
-22.1984	197.071
-22.3475	197.056
-22.4998	197.041
-22.6469	197.026
-22.7962	197.011
-22.945	196.996
-23.094	196.982
-23.2438	196.967
-23.3926	196.952
-23.5413	196.938
-23.6911	196.924
-23.8407	196.91
-23.9902	196.896
-24.1376	196.883
-24.2888	196.869
-24.4343	196.856
-24.5834	196.843
-24.7343	196.83
-24.8775	196.818
-25.0256	196.805
-25.1744	196.793
-25.3225	196.781
-25.4705	196.77
-25.6184	196.758
-25.7659	196.747
-25.9163	196.736
-26.0611	196.725
-26.2104	196.715
-26.3577	196.705
-26.5067	196.695
-26.6521	196.685
-26.7993	196.676
-26.9496	196.667
-27.0978	196.658
-27.2461	196.649
-27.3862	196.641
-27.5346	196.633
-27.6811	196.625
-27.8278	196.618
-27.9744	196.61
-28.1204	196.603
-28.2684	196.596
-28.4137	196.59
-28.5607	196.583
-28.7076	196.577
-28.8523	196.571
-28.9988	196.565
-29.1439	196.56
-29.2908	196.554
-29.4366	196.549
-29.5861	196.544
-29.7304	196.539
-29.8778	196.535
-30.0216	196.531
-30.1744	196.526
-30.6114	196.513
-30.8958	196.506
-31.0402	196.503
-31.1924	196.501
-31.343	196.498
-31.4901	196.496
-31.6359	196.494
-31.7792	196.492
-31.926	196.49
-32.07	196.489
-32.2156	196.487
-32.3613	196.486
-32.5072	196.485
-32.6535	196.484
-32.7954	196.483
-32.9416	196.482
-33.0849	196.481
-33.2295	196.481
-33.3739	196.48
-33.5208	196.48
-33.6628	196.48
-33.812	196.479
-33.9531	196.479
-34.0984	196.479
-34.2424	196.48
-34.3908	196.48
-34.5406	196.48
-34.6776	196.48
-34.8224	196.481
-34.969	196.481
-35.113	196.482
-35.2562	196.483
-35.4042	196.483
-35.549	196.484
-35.6928	196.485
-35.8401	196.486
-35.982	196.487
-36.1284	196.488
-36.2713	196.489
-36.4161	196.49
-36.5589	196.491
-36.7053	196.493
-36.8486	196.494
-36.9937	196.495
-37.1392	196.497
-37.284	196.498
-37.4314	196.499
-37.5704	196.501
-37.7175	196.502
-37.8604	196.503
-38.0043	196.505
-38.1493	196.506
-38.2992	196.508
-38.4386	196.509
-38.5833	196.51
-38.7281	196.511
-38.8724	196.513
-39.0154	196.514
-39.1616	196.515
-39.3044	196.516
-39.4555	196.516
-39.5934	196.517
-39.7384	196.518
-39.8808	196.518
-40.0265	196.518
-40.1697	196.519
-40.3146	196.519
-40.4572	196.519
-40.602	196.518
-40.7471	196.518
-40.8899	196.517
-41.0331	196.516
-41.1771	196.515
-41.3215	196.514
-41.4672	196.512
-41.6091	196.511
-41.7545	196.509
-41.8972	196.506
-42.0406	196.504
-42.1867	196.501
-42.3312	196.498
-42.4739	196.495
-42.6189	196.491
-42.7642	196.487
-42.9103	196.483
-43.05	196.479
-43.1956	196.474
-43.3386	196.468
-43.4839	196.463
-43.6263	196.457
-43.7701	196.451
-43.9142	196.444
-44.0658	196.437
-44.2027	196.43
-44.3465	196.423
-44.49	196.415
-44.6342	196.406
-44.7786	196.398
-44.9221	196.388
-45.0664	196.379
-45.2101	196.369
-45.3537	196.359
-45.5025	196.348
-45.6509	196.336
-45.7852	196.325
-45.9297	196.313
-46.0732	196.301
-46.2208	196.288
-46.3626	196.275
-46.5027	196.261
-46.6523	196.247
-46.7911	196.233
-46.9369	196.218
-47.0786	196.203
-47.2223	196.187
-47.3652	196.171
-47.5092	196.154
-47.6515	196.137
-47.7941	196.12
-47.9423	196.101
-48.0794	196.084
-48.2232	196.065
-48.3659	196.045
-48.5081	196.026
-48.6519	196.006
-48.7926	195.985
-48.9376	195.964
-49.0788	195.942
-49.2231	195.92
-49.3628	195.897
-49.5042	195.874
-49.6482	195.85
-49.7889	195.826
-49.933	195.801
-50.0747	195.776
-50.2132	195.75
-50.355	195.723
-50.4982	195.696
-50.6367	195.669
-50.7781	195.64
-50.921	195.611
-51.0634	195.581
-51.2039	195.551
-51.3433	195.521
-51.4847	195.489
-51.6252	195.457
-51.7645	195.424
-51.9031	195.391
-52.0433	195.357
-52.1828	195.322
-52.321	195.287
-52.4619	195.251
-52.6005	195.214
-52.7414	195.176
-52.8781	195.138
-53.0173	195.099
-53.1571	195.059
-53.2949	195.019
-53.4314	194.978
-53.5739	194.935
-53.7081	194.894
-53.8431	194.851
-53.9803	194.807
-54.1185	194.762
-54.2567	194.716
-54.391	194.671
-54.5274	194.624
-54.6628	194.576
-54.801	194.527
-55.2324	194.401
-55.5051	194.311
-55.6478	194.252
-55.7847	194.194
-55.9156	194.136
-56.0479	194.078
-56.1823	194.018
-56.3129	193.959
-56.4459	193.898
-56.5775	193.837
-56.7098	193.775
-56.844	193.712
-56.9702	193.651
-57.1061	193.586
-57.2343	193.522
-57.3659	193.457
-57.4878	193.395
-57.6174	193.329
-57.7475	193.262
-57.8757	193.195
-58.0039	193.128
-58.1311	193.06
-58.2611	192.991
-58.3864	192.923
-58.5153	192.852
-58.6401	192.783
-58.7648	192.713
-58.8924	192.641
-59.0181	192.569
-59.1432	192.496
-59.2673	192.424
-59.391	192.351
-59.517	192.276
-59.6403	192.201
-59.763	192.127
-59.887	192.05
-60.0092	191.974
-60.1313	191.898
-60.2534	191.82
-60.382	191.739
-60.4968	191.664
-60.6201	191.584
-60.739	191.505
-60.8599	191.425
-60.9793	191.344
-61.1028	191.261
-61.2236	191.178
-61.3417	191.096
-61.4578	191.015
-61.5757	190.932
-61.696	190.846
-61.8124	190.762
-61.9294	190.677
-62.0465	190.592
-62.1637	190.505
-62.2801	190.418
-62.3947	190.331
-62.5088	190.244
-62.6248	190.155
-62.739	190.067
-62.853	189.978
-62.9665	189.888
-63.0805	189.797
-63.1951	189.705
-63.3116	189.612
-63.4234	189.52
-63.5358	189.427
-63.6467	189.334
-63.7628	189.237
-63.8673	189.148
-63.9784	189.053
-64.0872	188.958
-64.1962	188.863
-64.3062	188.767
-64.426	188.662
-64.5292	188.569
-64.6349	188.473
-64.7446	188.373
-64.854	188.273
-64.9561	188.177
-65.061	188.079
-65.1672	187.978
-65.2743	187.877
-65.3748	187.779
-65.4799	187.678
-65.5838	187.576
-65.688	187.474
-65.7906	187.372
-65.8961	187.267
-65.9961	187.165
-66.0986	187.061
-66.2008	186.956
-66.3005	186.852
-66.4013	186.747
-66.502	186.641
-66.6026	186.534
-66.6979	186.432
-66.7969	186.325
-66.8946	186.218
-66.9946	186.109
-67.091	186.002
-67.1902	185.892
-67.2847	185.785
-67.3796	185.678
-67.4768	185.567
-67.5705	185.459
-67.6658	185.348
-67.7594	185.238
-67.8553	185.126
-67.9468	185.017
-68.0404	184.905
-68.1332	184.793
-68.2267	184.679
-68.3163	184.569
-68.4072	184.456
-68.4994	184.342
-68.5907	184.227
-68.6813	184.113
-68.7696	184
-68.8574	183.887
-68.9456	183.772
-69.0364	183.654
-69.1222	183.541
-69.2146	183.42
-69.2966	183.309
-69.3836	183.192
-69.4786	183.065
-69.5546	182.959
-69.6401	182.841
-69.7249	182.723
-69.8113	182.603
-69.8955	182.484
-69.9775	182.367
-70.0615	182.247
-70.1459	182.125
-70.2255	182.009
-70.3079	181.888
-70.39	181.767
-70.4738	181.643
-70.5505	181.526
-70.6297	181.406
-70.7091	181.285
-70.7891	181.163
-70.8666	181.042
-70.9448	180.92
-71.0224	180.798
-71.1001	180.675
-71.1784	180.55
-71.2541	180.428
-71.3287	180.306
-71.405	180.182
-71.4805	180.057
-71.556	179.932
-71.629	179.809
-71.704	179.683
-71.7757	179.56
-71.8542	179.427
-71.924	179.305
-71.9949	179.181
-72.0652	179.057
-72.1366	178.93
-72.2082	178.803
-72.2772	178.678
-72.3479	178.55
-72.4172	178.422
-72.4891	178.291
-72.5572	178.164
-72.622	178.04
-72.6898	177.912
-72.9344	177.506
-73.0745	177.256
-73.1413	177.118
-73.2024	176.988
-73.2684	176.849
-73.3252	176.724
-73.3858	176.592
-73.4465	176.459
-73.5106	176.32
-73.5676	176.192
-73.625	176.062
-73.6856	175.926
-73.742	175.797
-73.801	175.662
-73.8571	175.532
-73.9148	175.397
-73.9719	175.263
-74.0274	175.131
-74.083	174.999
-74.1394	174.863
-74.1957	174.727
-74.2503	174.594
-74.3066	174.456
-74.3583	174.326
-74.4121	174.191
-74.4645	174.058
-74.5207	173.917
-74.5725	173.783
-74.6246	173.647
-74.6766	173.512
-74.7285	173.375
-74.7801	173.237
-74.8286	173.105
-74.879	172.969
-74.9294	172.831
-74.9782	172.696
-75.0261	172.561
-75.0742	172.425
-75.1219	172.289
-75.1695	172.152
-75.2185	172.011
-75.2635	171.878
-75.3099	171.741
-75.3567	171.601
-75.4014	171.465
-75.4465	171.328
-75.4904	171.192
-75.5367	171.049
-75.5789	170.914
-75.6229	170.775
-75.6651	170.638
-75.7069	170.502
-75.7498	170.361
-75.7921	170.221
-75.8316	170.086
-75.8723	169.948
-75.9127	169.809
-75.9525	169.67
-75.9918	169.531
-76.0309	169.392
-76.0692	169.254
-76.1073	169.114
-76.146	168.972
-76.1828	168.834
-76.2193	168.694
-76.2554	168.555
-76.2936	168.409
-76.3276	168.274
-76.3632	168.133
-76.4004	167.985
-76.432	167.853
-76.466	167.712
-76.4997	167.57
-76.5327	167.43
-76.5643	167.291
-76.5974	167.148
-76.6281	167.01
-76.6594	166.868
-76.6905	166.726
-76.7208	166.585
-76.7505	166.444
-76.7802	166.302
-76.8092	166.161
-76.8379	166.019
-76.8659	165.877
-76.8938	165.735
-76.9212	165.593
-76.9478	165.452
-76.9748	165.308
-77.0007	165.166
-77.0261	165.024
-77.0521	164.879
-77.0766	164.737
-77.1009	164.594
-77.1241	164.454
-77.1479	164.309
-77.1703	164.169
-77.1933	164.023
-77.2144	163.885
-77.2358	163.742
-77.2573	163.598
-77.2785	163.453
-77.2989	163.309
-77.3179	163.169
-77.3373	163.026
-77.3576	162.876
-77.3754	162.736
-77.3931	162.594
-77.4108	162.45
-77.4276	162.308
-77.4449	162.161
-77.4607	162.02
-77.4768	161.875
-77.4922	161.73
-77.5071	161.586
-77.5216	161.442
-77.5355	161.299
-77.549	161.155
-77.5618	161.013
-77.5756	160.862
-77.5869	160.723
-77.5983	160.581
-77.6098	160.437
-77.6211	160.29
-77.6316	160.146
-77.6416	160.003
-77.6511	159.859
-77.6603	159.715
-77.6696	159.568
-77.6776	159.427
-77.6857	159.283
-77.6931	159.14
-77.7009	158.992
-77.7076	158.849
-77.714	158.705
-77.7205	158.557
-77.726	158.415
-77.7318	158.267
-77.7365	158.125
-77.7416	157.977
-77.7455	157.837
-77.7497	157.69
-77.7534	157.546
-77.7567	157.402
-77.7601	157.254
-77.7627	157.112
-77.7652	156.967
-77.7675	156.821
-77.7693	156.678
-77.771	156.534
-77.7729	156.384
-77.7736	156.244
-77.7746	156.101
-77.7754	155.955
-77.7759	155.811
-77.7763	155.665
-77.7764	155.522
-77.7764	155.375
-77.776	155.233
-77.776	155.082
-77.775	154.944
-77.7742	154.8
-77.7734	154.654
-77.7723	154.512
-77.7711	154.368
-77.7698	154.223
-77.7685	154.078
-77.767	153.934
-77.7654	153.789
-77.7767	153.318
-77.7753	153.173
-77.7748	153.03
-77.775	152.881
-77.7753	152.74
-77.7756	152.604
-77.7762	152.471
-77.7769	152.34
-77.7778	152.213
-77.7789	152.089
-77.7802	151.97
-77.7816	151.858
-77.7832	151.749
-77.785	151.646
-77.7868	151.546
-77.7887	151.452
-77.7905	151.363
-77.792	151.278
-77.793	151.203
-77.7937	151.13
-77.7941	151.063
-77.7942	151.001
-77.7936	150.948
-77.7924	150.903
-77.7912	150.859
-77.7899	150.821
-77.7886	150.782
-77.7873	150.748
-77.786	150.716
-77.7846	150.687
-77.7833	150.658
-77.7818	150.638
-77.7803	150.615
-77.7789	150.595
-77.7775	150.577
-77.776	150.561
-77.7745	150.548
-77.773	150.536
-77.7715	150.525
-77.77	150.515
-77.7685	150.509
-77.767	150.503
-77.7655	150.497
-77.764	150.494
-77.7625	150.492
-77.761	150.491
-77.7595	150.49
-77.758	150.491
-77.7565	150.493
-77.755	150.496
-77.7535	150.499
-77.7521	150.504
-77.7506	150.509
-77.7492	150.515
-77.7477	150.522
-77.7463	150.528
-77.7449	150.536
-77.7435	150.545
-77.7421	150.553
-77.7408	150.562
-77.7394	150.572
-77.7431	150.213
-77.7366	150.399
-77.7321	150.511
-77.7285	150.593
-77.7254	150.659
-77.7227	150.715
-77.7203	150.763
-77.718	150.806
-77.716	150.844
-77.714	150.88
-77.7122	150.912
-77.7105	150.942
-77.7089	150.97
-77.7074	150.995
-77.706	151.019
-77.7046	151.042
-77.7033	151.063
-77.7021	151.083
-77.7009	151.101
-77.6998	151.119
-77.6987	151.135
-77.6977	151.151
-77.6967	151.166
-77.6957	151.18
-77.6948	151.194
-77.694	151.206
-77.6931	151.218
-77.6923	151.23
-77.6916	151.241
-77.6908	151.251
-77.6901	151.261
-77.6894	151.271
-77.6888	151.279
-77.6882	151.287
-77.6876	151.295
-77.687	151.303
-77.6864	151.31
-77.6859	151.317
-77.6854	151.324
-77.6848	151.33
-77.6844	151.336
-77.6839	151.341
-77.6835	151.346
-77.683	151.351
-77.6826	151.356
-77.6822	151.36
-77.6818	151.365
-77.6814	151.369
-77.6811	151.372
-77.6808	151.376
-77.6804	151.379
-77.6801	151.382
-77.6798	151.385
-77.6795	151.388
-77.6792	151.39
-77.679	151.393
-77.6787	151.395
-77.6785	151.397
-77.6782	151.399
-77.678	151.4
-77.6778	151.402
-77.6776	151.403
-77.6774	151.405
-77.6772	151.406
-77.677	151.407
-77.6768	151.408
-77.6766	151.409
-77.6765	151.41
-77.6763	151.411
-77.6761	151.411
-77.676	151.412
-77.6759	151.412
-77.6757	151.412
-77.6756	151.413
-77.6755	151.413
-77.6754	151.413
-77.6753	151.413
-77.6752	151.413
-77.6751	151.413
-77.6746	151.418
-77.6744	151.42
-77.6743	151.419
-77.6742	151.418
-77.6742	151.417
-77.6742	151.416
-77.6741	151.415
-77.6741	151.415
-77.674	151.414
-77.674	151.413
-77.674	151.412
-77.674	151.411
-77.6739	151.41
-77.6739	151.409
-77.6739	151.408
-77.6739	151.407
-77.6738	151.406
-77.6738	151.406
-77.6738	151.405
-77.6738	151.404
-77.6738	151.403
-77.6738	151.402
-77.6738	151.401
-77.6738	151.4
-77.6738	151.4
-77.6738	151.399
-77.6738	151.398
-77.6738	151.397
-77.6738	151.396
-77.6738	151.396
-77.6738	151.395
-77.6738	151.394
-77.6738	151.393
-77.6738	151.393
-77.6738	151.392
-77.6738	151.391
-77.6738	151.39
-77.6738	151.39
-77.6738	151.389
-77.6738	151.388
-77.6738	151.388
-77.6738	151.387
-77.6738	151.386
-77.6738	151.386
-77.6738	151.385
-77.6738	151.385
-77.6738	151.384
-77.6739	151.383
-77.6739	151.383
-77.6739	151.382
-77.6739	151.382
-77.6739	151.381
-77.6739	151.381
-77.6739	151.38
-77.6739	151.38
-77.674	151.379
-77.674	151.379
-77.674	151.378
-77.674	151.378
-77.674	151.378
-77.674	151.377
-77.674	151.377
-77.674	151.376
-77.6741	151.376
-77.6741	151.376
-77.6741	151.375
-77.6741	151.375
-77.6741	151.374
-77.6741	151.374
-77.6741	151.374
-77.6741	151.373
-77.6742	151.373
-77.6742	151.373
-77.6742	151.373
-77.6742	151.372
-77.6742	151.372
-77.6742	151.372
-77.6743	151.371
-77.6743	151.371
-77.6743	151.371
-77.6743	151.371
-77.6743	151.37
-77.6743	151.37
-77.6743	151.37
-77.6743	151.37
-77.6743	151.37
-77.6743	151.369
-77.6743	151.369
-77.6744	151.369
-77.6744	151.369
-77.6744	151.369
-77.6744	151.369
-77.6744	151.368
-77.6744	151.368
-77.6745	151.368
-77.6745	151.368
-77.6745	151.368
-77.6745	151.368
-77.6745	151.368
-77.6745	151.368
-77.6745	151.367
-77.6745	151.367
-77.6745	151.367
-77.6745	151.367
-77.6745	151.367
-77.6746	151.367
-77.6746	151.367
-77.6746	151.367
-77.6746	151.367
-77.6746	151.367
-77.6746	151.367
-77.6746	151.367
-77.6746	151.366
-77.6746	151.366
-77.6746	151.366
-77.6746	151.366
-77.6746	151.366
-77.6746	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
-77.6747	151.366
