483479310326.2782	-5.9096	147.5349	0.0298	4.7144	0.0054	0.8514	
483510992426.42523	-5.9087	147.6848	0.03	4.7383	0.0048	0.7566	
483540533725.1723	-5.9078	147.8251	0.0301	4.7581	0.0043	0.6702	
483571100626.1408	-5.9068	147.9709	0.0302	4.7762	0.0038	0.5919	
483606361825.0191	-5.9058	148.1397	0.0303	4.7943	0.0033	0.514	
483631890825.92725	-5.905	148.2623	0.0304	4.8058	0.0028	0.4491	
483662335023.28394	-5.9041	148.4088	0.0305	4.8178	0.0024	0.394	
483692110024.3926	-5.9032	148.5525	0.0306	4.828	0.0021	0.3409	
483722425524.1454	-5.9022	148.699	0.0306	4.8368	0.0018	0.2934	
483752519324.4219	-5.9013	148.8447	0.0307	4.8444	0.0016	0.2509	
483782486923.03894	-5.9004	148.99	0.0307	4.8508	0.0013	0.2132	
483818545125.42487	-5.8993	149.1651	0.0307	4.8572	0.0011	0.1772	
483842762224.3762	-5.8985	149.2827	0.0308	4.8608	0.0009	0.1486	
483873148623.85394	-5.8976	149.4305	0.0308	4.8646	0.0008	0.1255	
483902872323.98987	-5.8967	149.5752	0.0308	4.8677	0.0007	0.1032	
483932844825.089	-5.8958	149.7211	0.0308	4.8702	0.0005	0.0842	
483963889323.1749	-5.8948	149.8723	0.0308	4.8723	0.0004	0.0675	
483992611326.2773	-5.8939	150.0123	0.0308	4.8738	0.0003	0.0535	
484027367223.0542	-5.8929	150.1817	0.0309	4.8752	0.0003	0.0409	
484052463024.8547	-5.8921	150.3041	0.0309	4.876	0.0002	0.0309	
484082317925.9896	-5.8912	150.4497	0.0309	4.8767	0.0002	0.023	
484112604923.5463	-5.8902	150.5974	0.0309	4.8772	0.0001	0.0161	
484142098423.09357	-5.8893	150.7412	0.0309	4.8775	0.0001	0.0101	
484172182124.1081	-5.8884	150.8879	0.0309	4.8776	0.0001	0.0054	
484202243924.1409	-5.8875	151.0346	0.0309	4.8777	-0.0001	0.0016	
484236930623.6506	-5.8864	151.2038	0.0309	4.8776	0.0001	-0.0018	
484261517222.9707	-5.8856	151.3237	0.0309	4.8775	-0.0001	-0.0041	
484291687626.39166	-5.8847	151.4708	0.0309	4.8773	-0.0001	-0.0057	
484321429725.7364	-5.8838	151.6159	0.0309	4.8771	-0.0001	-0.0072	
484351419124.75226	-5.8829	151.7621	0.0309	4.8769	0.0	-0.0082	
484381471823.90094	-5.8819	151.9087	0.0309	4.8766	-0.0001	-0.0087	
484411423522.979	-5.881	152.0547	0.0309	4.8764	-0.0001	-0.0091	
484441046524.7929	-5.8801	152.1992	0.0309	4.8761	-0.0001	-0.0092	
484471205223.35175	-5.8792	152.3462	0.0309	4.8758	-0.0	-0.009	
484500878125.42914	-5.8782	152.4909	0.0309	4.8755	-0.0001	-0.009	
484530851025.13434	-5.8773	152.637	0.0309	4.8753	-0.0001	-0.0087	
484560648124.66504	-5.8764	152.7823	0.0309	4.875	-0.0	-0.0083	
484590337123.72186	-5.8755	152.927	0.0309	4.8748	0.0	-0.0079	
484620130725.20496	-5.8746	153.0722	0.0309	4.8746	-0.0001	-0.0074	
484654575925.3204	-5.8735	153.2401	0.0309	4.8743	-0.0	-0.0069	
484680034425.1096	-5.8727	153.3642	0.0309	4.8742	-0.0001	-0.0064	
484709905423.224	-5.8718	153.5098	0.0308	4.874	-0.0	-0.006	
484739998225.1227	-5.8709	153.6565	0.0308	4.8738	-0.0	-0.0053	
484769721124.3212	-5.8699	153.8014	0.0308	4.8737	-0.0	-0.0051	
484799671024.0841	-5.869	153.9473	0.0308	4.8736	-0.0001	-0.0046	
484829525925.21906	-5.8681	154.0928	0.0308	4.8734	-0.0	-0.0041	
484864760722.965	-5.867	154.2645	0.0308	4.8733	-0.0	-0.0037	
484889034725.72565	-5.8663	154.3828	0.0308	4.8732	0.0	-0.0032	
484919074524.19403	-5.8653	154.5293	0.0308	4.8731	-0.0	-0.0029	
484949101023.376	-5.8644	154.6756	0.0308	4.8731	-0.0	-0.0026	
484979244325.31	-5.8635	154.8225	0.0308	4.873	-0.0	-0.0023	
485008595723.6588	-5.8626	154.9655	0.0308	4.8729	-0.0	-0.0021	
485038734924.04816	-5.8616	155.1124	0.0308	4.8729	0.0	-0.0017	
485068731524.05023	-5.8607	155.2585	0.0308	4.8728	-0.0	-0.0017	
485098538726.56824	-5.8598	155.4038	0.0308	4.8728	-0.0	-0.0014	
485128381725.4007	-5.8589	155.5492	0.0308	4.8727	-0.0	-0.0012	
485157795123.7559	-5.858	155.6925	0.0308	4.8727	-0.0	-0.0011	
485187578823.4174	-5.8571	155.8377	0.0308	4.8727	0.0	-0.0009	
485217468425.63153	-5.8561	155.9833	0.0308	4.8727	0.0	-0.0008	
485247577425.09247	-5.8552	156.13	0.0308	4.8726	0.0	-0.0006	
485277080725.8785	-5.8543	156.2738	0.0308	4.8726	-0.0	-0.0006	
485306712426.24524	-5.8534	156.4182	0.0308	4.8726	-0.0	-0.0005	
485336558323.3535	-5.8525	156.5636	0.0308	4.8726	0.0	-0.0004	
485366238523.27466	-5.8515	156.7082	0.0308	4.8726	-0.0	-0.0003	
485396183922.88684	-5.8506	156.8541	0.0308	4.8726	0.0	-0.0003	
485425667025.14886	-5.8497	156.9978	0.0308	4.8726	-0.0	-0.0002	
485455409623.6825	-5.8488	157.1427	0.0308	4.8726	-0.0	-0.0002	
485485196124.76227	-5.8479	157.2878	0.0308	4.8726	0.0	-0.0001	
485515161026.2692	-5.847	157.4338	0.0308	4.8726	0.0	-0.0001	
485545257024.467	-5.846	157.5805	0.0308	4.8726	0.0	0.0001	
485574610024.6906	-5.8451	157.7235	0.0308	4.8726	0.0001	-0.0001	
485604013424.3667	-5.8442	157.8668	0.0308	4.8726	0.0	0.0	
485633983325.2132	-5.8433	158.0128	0.0308	4.8726	-0.0001	0.0	
485663473825.90173	-5.8424	158.1565	0.0308	4.8726	-0.0	0.0	
485693031325.93634	-5.8415	158.3005	0.0308	4.8726	0.0001	0.0	
485722588125.61633	-5.8406	158.4446	0.0308	4.8726	-0.0001	0.0	
485752438325.43494	-5.8396	158.59	0.0308	4.8726	-0.0	0.0	
485782380923.6288	-5.8387	158.7359	0.0308	4.8726	-0.0	0.0	
485812656424.93964	-5.8378	158.8835	0.0308	4.8726	0.0	0.0001	
485841519724.57764	-5.8369	159.0241	0.0308	4.8726	0.0	0.0	
485871207624.6738	-5.836	159.1688	0.0308	4.8726	0.0	0.0	
485907228123.3966	-5.8349	159.3443	0.0308	4.8726	-0.0	0.0001	
485930779226.12427	-5.8341	159.459	0.0308	4.8726	-0.0	0.0001	
485960380025.208	-5.8332	159.6032	0.0308	4.8726	-0.0	-0.0	
485989822123.1997	-5.8323	159.7467	0.0308	4.8726	0.0001	-0.0	
486019787725.06116	-5.8314	159.8927	0.0308	4.8726	-0.0	0.0	
486049189925.1938	-5.8305	160.036	0.0308	4.8726	-0.0	0.0	
486079332824.79645	-5.8296	160.1829	0.0308	4.8726	-0.0	0.0001	
486108634825.7959	-5.8287	160.3256	0.0308	4.8726	-0.0	-0.0001	
486138120625.1681	-5.8277	160.4693	0.0308	4.8726	-0.0	0.0	
486168126422.91187	-5.8268	160.6155	0.0308	4.8726	0.0	0.0001	
486198134925.21643	-5.8259	160.7617	0.0308	4.8726	-0.0	0.0001	
486227138523.0124	-5.825	160.903	0.0308	4.8726	0.0	-0.0	
486257123924.7918	-5.8241	161.0492	0.0308	4.8726	0.0	-0.0	
486286818925.2913	-5.8232	161.1938	0.0308	4.8726	0.0	-0.0001	
486320817325.2642	-5.8221	161.3595	0.0308	4.8726	-0.0	0.0001	
486345700725.913	-5.8213	161.4808	0.0308	4.8726	0.0	0.0	
486375372223.556	-5.8204	161.6254	0.0308	4.8726	0.0	-0.0	
486405007425.6957	-5.8195	161.7698	0.0308	4.8726	0.0	-0.0	
486435000624.5077	-5.8186	161.9159	0.0308	4.8726	0.0	-0.0	
486464698024.0941	-5.8177	162.0606	0.0308	4.8726	0.0	-0.0	
486494835525.7511	-5.8167	162.2074	0.0308	4.8726	-0.0	0.0001	
486524068124.5923	-5.8158	162.3499	0.0308	4.8726	-0.0	-0.0001	
486553620524.70447	-5.8149	162.4939	0.0308	4.8726	-0.0	-0.0	
486583132125.43726	-5.814	162.6376	0.0308	4.8726	-0.0	0.0	
486613460723.3107	-5.8131	162.7854	0.0308	4.8726	0.0	0.0001	
486642516423.0168	-5.8122	162.927	0.0308	4.8726	0.0	-0.0001	
486672047026.4554	-5.8113	163.0709	0.0308	4.8726	0.0001	0.0	
486701691824.9428	-5.8104	163.2153	0.0308	4.8726	-0.0	-0.0001	
486731359925.1211	-5.8094	163.3598	0.0308	4.8726	-0.0	-0.0	
486761186525.22565	-5.8085	163.5052	0.0308	4.8726	0.0	-0.0	
486790548425.1678	-5.8076	163.6483	0.0308	4.8726	0.0001	-0.0	
486820126723.4981	-5.8067	163.7924	0.0308	4.8726	-0.0001	0.0	
486849956624.2099	-5.8058	163.9378	0.0308	4.8726	-0.0	-0.0	
486880572326.4813	-5.8048	164.0869	0.0308	4.8726	0.0	0.0001	
486908857923.00104	-5.804	164.2247	0.0308	4.8726	0.0	-0.0001	
486943125024.4379	-5.8029	164.3917	0.0308	4.8726	-0.0001	0.0	
486968204725.53375	-5.8021	164.5139	0.0308	4.8726	0.0	0.0	
486998392526.06036	-5.8012	164.661	0.0308	4.8726	0.0	0.0001	
487027906224.1316	-5.8003	164.8048	0.0308	4.8726	0.0001	-0.0001	
487057187926.0242	-5.7994	164.9475	0.0308	4.8726	-0.0	-0.0	
487086985025.5549	-5.7985	165.0927	0.0308	4.8726	-0.0	-0.0	
487116430025.5477	-5.7976	165.2362	0.0308	4.8726	-0.0	-0.0	
487146181724.9656	-5.7967	165.3811	0.0308	4.8726	0.0	-0.0	
487175871126.35376	-5.7957	165.5258	0.0308	4.8726	0.0	0.0	
487205539125.94916	-5.7948	165.6704	0.0308	4.8726	0.0	0.0	
487235518023.3717	-5.7939	165.8164	0.0308	4.8726	0.0	-0.0	
487266658723.3544	-5.7929	165.9682	0.0308	4.8726	-0.0	0.0001	
487295350823.5514	-5.7921	166.108	0.0308	4.8726	-0.0	-0.0001	
487324441622.9427	-5.7912	166.2497	0.0308	4.8726	-0.0	0.0	
487354360826.3135	-5.7902	166.3955	0.0308	4.8726	-0.0	0.0	
487384082123.6372	-5.7893	166.5403	0.0308	4.8726	-0.0	0.0	
487413806524.12775	-5.7884	166.6852	0.0308	4.8726	0.0	0.0	
487444769226.0146	-5.7874	166.836	0.0308	4.8726	0.0	0.0001	
487472715124.48785	-5.7866	166.9722	0.0308	4.8726	-0.0	-0.0001	
487502180024.9815	-5.7857	167.1158	0.0308	4.8726	0.0	-0.0001	
487532058626.4133	-5.7848	167.2614	0.0308	4.8726	-0.0	0.0	
487562933325.7675	-5.7838	167.4118	0.0308	4.8726	-0.0	0.0	
487591297723.3529	-5.7829	167.55	0.0308	4.8726	-0.0	0.0	
487620819926.2619	-5.782	167.6939	0.0308	4.8726	0.0	-0.0	
487650881726.29474	-5.7811	167.8404	0.0308	4.8726	-0.0	0.0001	
487680450126.52875	-5.7802	167.9845	0.0308	4.8726	-0.0	-0.0001	
487709901023.6561	-5.7793	168.128	0.0308	4.8726	0.0	-0.0	
487739233624.19006	-5.7784	168.2709	0.0308	4.8726	0.0	0.0	
487769036125.3917	-5.7774	168.4161	0.0308	4.8726	-0.0	-0.0001	
487798407025.63525	-5.7765	168.5592	0.0308	4.8726	0.0	-0.0	
487829635825.0082	-5.7756	168.7113	0.0308	4.8726	0.0	0.0001	
487857706725.5974	-5.7747	168.8481	0.0308	4.8726	0.0	-0.0	
487887211125.34406	-5.7738	168.9919	0.0308	4.8726	-0.0	0.0	
487916989024.7285	-5.7729	169.137	0.0308	4.8726	-0.0	-0.0	
487946507025.5101	-5.772	169.2808	0.0308	4.8726	0.0	-0.0	
487976295623.9283	-5.7711	169.4259	0.0308	4.8726	0.0	-0.0001	
488005627423.52484	-5.7702	169.5689	0.0308	4.8726	0.0	0.0	
488035479623.82434	-5.7692	169.7143	0.0308	4.8726	-0.0	0.0	
488065201826.3936	-5.7683	169.8591	0.0308	4.8726	0.0	0.0	
488095970924.94366	-5.7674	170.0091	0.0308	4.8726	0.0	0.0001	
488124309726.05945	-5.7665	170.1472	0.0308	4.8726	0.0	-0.0001	
488154033023.864	-5.7656	170.292	0.0308	4.8726	-0.0	-0.0	
488184139925.9865	-5.7646	170.4387	0.0308	4.8726	0.0	0.0001	
488213721126.318	-5.7637	170.5829	0.0308	4.8726	0.0	-0.0	
488243002325.2964	-5.7628	170.7255	0.0308	4.8726	0.0	-0.0	
488272558223.4561	-5.7619	170.8696	0.0308	4.8726	0.0	0.0	
488302386824.0416	-5.761	171.0149	0.0308	4.8726	0.0	-0.0	
488332404423.50507	-5.7601	171.1612	0.0308	4.8726	-0.0	0.0001	
488362636025.995	-5.7591	171.3085	0.0308	4.8726	0.0	0.0001	
488397269126.02783	-5.7581	171.4773	0.0308	4.8726	0.0	-0.0	
488421375423.6698	-5.7573	171.5948	0.0308	4.8726	-0.0	0.0	
488452068824.32104	-5.7564	171.7443	0.0308	4.8726	0.0	0.0	
488480792224.4072	-5.7555	171.8843	0.0308	4.8726	0.0	-0.0001	
488510497324.1687	-5.7546	172.029	0.0308	4.8726	-0.0	-0.0	
488541111923.7542	-5.7536	172.1781	0.0308	4.8726	0.0	0.0001	
488569777224.2129	-5.6723	185.0365	-0.0	-0.0	-0.0	0.0002	
492058243125.6771	-5.6723	185.0365	-0.0	-0.0	0.0	0.0001	
492087015125.9005	-5.6723	185.0365	-0.0	-0.0	-0.0	0.0001	
492116765026.0031	-5.6723	185.0365	-0.0	-0.0	0.0	0.0001	
492146360825.74725	-5.6723	185.0365	-0.0	-0.0	-0.0	0.0001	
492175988726.3179	-5.6723	185.0365	0.0	-0.0	0.0	0.0001	
492205453824.2519	-5.6723	185.0365	-0.0	-0.0	-0.0	0.0001	
492235574323.68396	-5.6723	185.0365	-0.0	-0.0	0.0	0.0	
492264654323.4587	-5.6723	185.0365	0.0	-0.0	0.0	0.0	
492295536823.57074	-5.6723	185.0365	-0.0	-0.0	-0.0	0.0	
492323709126.5619	-5.6723	185.0366	-0.0	-0.0	0.0	0.0	
492353289626.53876	-5.6723	185.0366	-0.0	-0.0	0.0	0.0	
492383815024.0481	-5.6723	185.0366	-0.0	-0.0	-0.0	0.0	
492412965822.9649	-5.6723	185.0366	-0.0	-0.0	0.0	0.0	
492442225225.2698	-5.6723	185.0366	0.0	-0.0	0.0	0.0	
492471317324.78735	-5.6723	185.0366	0.0	-0.0	-0.0	0.0	
492500750124.45447	-5.6723	185.0366	-0.0	-0.0	-0.0	0.0	
492530499424.7854	-5.6723	185.0366	0.0	-0.0	0.0	0.0	
492560385424.64374	-5.6723	185.0366	0.0	-0.0	-0.0	0.0	
492589993726.4621	-5.6723	185.0366	-0.0	-0.0	-0.0	0.0	
492620044223.96423	-5.6723	185.0366	-0.0	-0.0	-0.0	0.0	
492649046525.35913	-5.6723	185.0366	0.0	-0.0	0.0	0.0	
492680225223.30286	-5.6723	185.0366	0.0	-0.0	-0.0	0.0	
492708100225.7764	-5.6723	185.0366	-0.0	-0.0	-0.0	0.0	
492738015025.8541	-5.6723	185.0366	0.0	-0.0	0.0	0.0	
492767730426.0433	-5.6723	185.0366	0.0	-0.0	-0.0	0.0	
492796830125.1531	-5.6723	185.0366	0.0	-0.0	0.0	0.0	
492826587125.659	-5.6723	185.0366	0.0	-0.0	-0.0	0.0	
492855953224.0033	-5.6723	185.0366	0.0	-0.0	0.0	0.0	
492885653823.61414	-5.6723	185.0366	0.0	-0.0	0.0	-0.0	
492915030226.1114	-5.6722	185.0368	0.0002	0.0379	0.0082	1.2913	
492945973224.9379	-5.6722	185.0376	0.0003	0.0517	0.0028	0.4463	
492974382124.8412	-5.6722	185.0389	0.0004	0.0612	0.0021	0.3329	
493004680223.763	-5.6722	185.0421	0.0008	0.1303	0.0145	2.2816	
493034104622.9005	-5.6722	185.0464	0.001	0.1724	0.0076	1.4313	
493063568923.6224	-5.6721	185.0529	0.0017	0.2427	0.022	2.386	
493093420423.5673	-5.6721	185.0611	0.0017	0.2783	0.0005	1.1909	
493123188924.0444	-5.672	185.0708	0.0025	0.3547	0.0272	2.5649	
493152048826.21765	-5.6719	185.0824	0.0023	0.4246	-0.0081	2.4226	
493181816026.5684	-5.6719	185.0968	0.003	0.5145	0.023	3.0207	
493212754223.4957	-5.6717	185.1151	0.0039	0.6327	0.0296	3.8212	
493240815024.82294	-5.6716	185.1345	0.0044	0.7248	0.0197	3.2803	
493270316623.1513	-5.6715	185.1576	0.005	0.8109	0.0176	2.9216	
493300128724.426	-5.6713	185.1836	0.0056	0.9024	0.023	3.0692	
493330246426.1651	-5.6711	185.2127	0.0063	1.0027	0.0214	3.3282	
493360500723.12354	-5.6709	185.2448	0.0069	1.0958	0.0195	3.0778	
493389387026.4292	-5.6707	185.2781	0.0074	1.1804	0.0184	2.9304	
493419042326.50995	-5.6705	185.3148	0.0079	1.2643	0.0178	2.8265	
493448753423.98883	-5.6703	185.354	0.0085	1.346	0.0172	2.7496	
493478349525.48145	-5.67	185.3954	0.009	1.4257	0.0169	2.6928	
493507914524.5254	-5.6697	185.4391	0.0094	1.504	0.0166	2.6501	
493537241823.97125	-5.6694	185.4847	0.0099	1.5808	0.0164	2.6173	
493567119225.8596	-5.6691	185.5335	0.0104	1.6582	0.0162	2.5913	
493596636824.3098	-5.6688	185.5839	0.0109	1.7341	0.0161	2.5703	
493626274723.55963	-5.6685	185.6368	0.0114	1.8097	0.016	2.5529	
493655897926.5392	-5.6681	185.6919	0.0118	1.8849	0.016	2.5381	
493685141723.603	-5.6678	185.7485	0.0123	1.9588	0.0159	2.5252	
493714994423.09143	-5.6674	185.8084	0.0128	2.0338	0.0157	2.5136	
493745484124.8691	-5.667	185.8719	0.0132	2.1101	0.0157	2.5034	
493774242322.89197	-5.6666	185.934	0.0137	2.1818	0.0157	2.4926	
493804149325.937	-5.6662	186.0007	0.0142	2.2561	0.0156	2.4836	
493833209723.2342	-5.6658	186.0677	0.0146	2.328	0.0155	2.4748	
493862936723.97736	-5.6653	186.1383	0.0151	2.4013	0.0155	2.4662	
493893774725.49677	-5.6633	186.4649	0.017	2.7121	0.0153	2.4401	
493997771024.704	-5.6632	186.4859	0.0171	2.7308	0.0152	2.4277	
494007799025.625	-5.663	186.5134	0.0173	2.7551	0.0152	2.4252	
494028533324.59924	-5.6626	186.5712	0.0176	2.8053	0.0152	2.4197	
494060217525.81	-5.6621	186.6616	0.0181	2.8817	0.0151	2.413	
494091289326.5486	-5.6615	186.7526	0.0186	2.9565	0.0151	2.4051	
494122002523.39246	-5.6609	186.8448	0.019	3.0301	0.0151	2.397	
494153090823.4418	-5.6603	186.9405	0.0195	3.1044	0.0149	2.389	
494182893924.4151	-5.6597	187.0344	0.0199	3.1753	0.015	2.3806	
494212446924.299	-5.6591	187.1296	0.0204	3.2454	0.0149	2.3734	
494243422023.952	-5.6585	187.2316	0.0208	3.3187	0.0149	2.3663	
494271220024.6751	-5.6579	187.3251	0.0212	3.3843	0.0148	2.358	
494301253523.6776	-5.6572	187.428	0.0217	3.4549	0.0148	2.3515	
494330884423.10693	-5.6566	187.5318	0.0221	3.5243	0.0147	2.3431	
494360750224.4413	-5.6559	187.6384	0.0226	3.5941	0.0147	2.336	
494389805026.3524	-5.6553	187.7442	0.023	3.6618	0.0144	2.3287	
494419345926.4934	-5.6546	187.8537	0.0234	3.7303	0.0127	2.3213	
494448986325.41296	-5.6539	187.9656	0.0231	3.7989	-0.0082	2.3141	
494479182526.46924	-5.6532	188.0816	0.0223	3.8686	-0.0254	2.3073	
494507898226.3804	-5.6526	188.194	0.0207	3.9346	-0.0579	2.2993	
494537920825.1834	-5.652	188.3134	0.0176	4.0035	-0.1033	2.2929	
494567387524.99225	-5.6515	188.4327	0.0106	4.0704	-0.2373	2.271	
494597092725.33655	-5.6513	188.555	0.0015	4.1364	-0.3063	2.2222	
494627685323.3576	-5.6515	188.6828	-0.0193	4.2019	-0.6782	2.1411	
494656187925.48773	-5.6521	188.8036	-0.0402	4.2603	-0.7365	2.0481	
494685549423.0986	-5.6534	188.9298	-0.0659	4.3172	-0.8742	1.9393	
494714902725.07074	-5.6554	189.0576	-0.0967	4.3705	-1.0487	1.8153	
494744991023.09344	-5.6586	189.19	-0.1519	4.4193	-1.8361	1.6217	
494774278223.5145	-5.6631	189.3203	-0.2057	4.4628	-1.8356	1.4837	
494803934324.5328	-5.6691	189.4534	-0.2635	4.5022	-1.9481	1.3316	
494833783123.6422	-5.6769	189.5884	-0.3401	4.5347	-2.5676	1.0874	
494863028824.32935	-5.6865	189.7216	-0.4148	4.5622	-2.5537	0.9415	
494892915323.37665	-5.6982	189.8584	-0.4938	4.5855	-2.6449	0.7768	
494922614924.6097	-5.7123	189.9949	-0.5925	4.599	-3.32	0.456	
494952330324.7988	-5.7289	190.1319	-0.6883	4.6087	-3.2258	0.3282	
494981672625.9887	-5.7477	190.2673	-0.7826	4.6142	-3.2134	0.1856	
